date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:55:42	18065/18065	---MCZ	200	added ('OK')	text/html	etag:W/%22631804dd-4691%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/celebritygrid01.html	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/celebritygrid01.html	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:55:42	26358/26358	---MCZ	200	added ('OK')	text/html	etag:W/%22631804de-66f6%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/celebritygrid02.html	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/celebritygrid02.html	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:55:43	19660/19660	---MCZ	200	added ('OK')	text/html	etag:W/%22631804de-4ccc%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/celebritylist.html	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/celebritylist.html	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:55:43	34053/34053	---MCZ	200	added ('OK')	text/html	etag:W/%22631804de-8505%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/celebritysingle.html	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/celebritysingle.html	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:55:43	17249/17249	---MCZ	200	added ('OK')	text/html	etag:W/%22631804dd-4361%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/bloglist.html	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/bloglist.html	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:55:44	18285/18285	---MCZ	200	added ('OK')	text/html	etag:W/%22631804dd-476d%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/bloggrid.html	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/bloggrid.html	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:55:44	19786/19786	---MCZ	200	added ('OK')	text/html	etag:W/%22631804dd-4d4a%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/blogdetail.html	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/blogdetail.html	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:55:44	24162/24162	---MCZ	200	added ('OK')	text/html	etag:W/%22631804e1-5e62%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/userfavoritegrid.html	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/userfavoritegrid.html	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:55:45	17345/17345	---MCZ	200	added ('OK')	text/html	etag:W/%22631804e1-43c1%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/userfavoritelist.html	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/userfavoritelist.html	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:55:46	14621/14621	---MCZ	200	added ('OK')	text/html	etag:W/%22631804e1-391d%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/userprofile.html	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/userprofile.html	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:55:47	15665/15665	---MCZ	200	added ('OK')	text/html	etag:W/%22631804e1-3d31%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/userrate.html	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/userrate.html	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:55:47	5503/5503	---MCZ	200	added ('OK')	text/html	etag:W/%22631804df-157f%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/temuge copy right.html	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/temuge copy right.html	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:55:48	4895/4895	---MCZ	200	added ('OK')	text/html	etag:W/%22631804dd-131f%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/404.html	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/404.html	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:55:48	5861/5861	---MCZ	200	added ('OK')	text/html	etag:W/%22631804de-16e5%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/comingsoon.html	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/comingsoon.html	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:55:49	13208/13208	---M--	200	added ('OK')	image/jpeg	etag:%22631804ed-3398%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/slider1.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/slider1.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:55:51	18576/18576	---M--	200	added ('OK')	image/jpeg	etag:%22631804ed-4890%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/slider3.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/slider3.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:55:52	39204/39204	---M--	200	added ('OK')	image/jpeg	etag:%22631804ee-9924%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/slider2.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/slider2.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:55:52	12381/12381	---M--	200	added ('OK')	image/jpeg	etag:%22631804f0-305d%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-item1.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-item1.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:55:53	8836/8836	---M--	200	added ('OK')	image/jpeg	etag:%22631804ef-2284%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-item2.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-item2.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:55:53	29292/29292	---M--	200	added ('OK')	image/jpeg	etag:%22631804f0-726c%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/slider4.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/slider4.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:55:54	12927/12927	---M--	200	added ('OK')	image/jpeg	etag:%22631804ef-327f%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-item3.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-item3.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:55:54	10301/10301	---M--	200	added ('OK')	image/jpeg	etag:%22631804ec-283d%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-item4.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-item4.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:55:55	19014/19014	---M--	200	added ('OK')	image/jpeg	etag:%22631804ec-4a46%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-item5.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-item5.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:55:55	9542/9542	---M--	200	added ('OK')	image/jpeg	etag:%22631804ed-2546%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-item6.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-item6.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:55:57	15213/15213	---M--	200	added ('OK')	image/jpeg	etag:%22631804ed-3b6d%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-item7.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-item7.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:55:57	1763/1763	---M--	200	added ('OK')	image/jpeg	etag:%22631804f1-6e3%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/ava1.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/ava1.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:55:57	2039/2039	---M--	200	added ('OK')	image/jpeg	etag:%22631804f2-7f7%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/ava2.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/ava2.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:55:58	1705/1705	---M--	200	added ('OK')	image/jpeg	etag:%22631804f3-6a9%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/ava3.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/ava3.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:55:58	2201/2201	---M--	200	added ('OK')	image/jpeg	etag:%22631804f5-899%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/ava4.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/ava4.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:55:58	18429/18429	---M--	200	added ('OK')	image/jpeg	etag:%22631804f5-47fd%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-item8.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/mv-item8.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:56:01	64395/64395	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2010:55:57%20GMT	https://www.youtube.com/embed/1Q8fG0TtVAY	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/www.youtube.com/embed/1Q8fG0TtVAY.html	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:56:06	144144/144144	---M--	200	added ('OK')	image/png	etag:%22631804ef-23310%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/ads1.png	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/ads1.png	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:56:07	64518/64518	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2010:55:58%20GMT	https://www.youtube.com/embed/w0qQkSuWOS8	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/www.youtube.com/embed/w0qQkSuWOS8.html	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:56:08	64485/64485	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2010:56:01%20GMT	https://www.youtube.com/embed/44LdLqgOpjo	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/www.youtube.com/embed/44LdLqgOpjo.html	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:56:08	64792/64792	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2010:56:02%20GMT	https://www.youtube.com/embed/gbug3zTm3Ws	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/www.youtube.com/embed/gbug3zTm3Ws.html	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:56:10	63185/63185	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2010:56:09%20GMT	https://www.youtube.com/embed/e3Nl_TCQXuw	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/www.youtube.com/embed/e3Nl_TCQXuw.html	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:56:18	2452/2452	---M--	200	added ('OK')	image/jpeg	etag:%22631804f3-994%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/trailer7.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/trailer7.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:56:19	3001/3001	---M--	200	added ('OK')	image/jpeg	etag:%22631804f4-bb9%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/trailer2.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/trailer2.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:56:20	3081/3081	---M--	200	added ('OK')	image/jpeg	etag:%22631804f2-c09%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/trailer6.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/trailer6.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:56:22	12751/12751	---M--	200	added ('OK')	image/png	etag:%22631804f4-31cf%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/trailer3.png	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/trailer3.png	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:56:23	12418/12418	---M--	200	added ('OK')	image/png	etag:%22631804f2-3082%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/trailer4.png	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/trailer4.png	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:56:24	2790/2790	---M--	200	added ('OK')	image/jpeg	etag:%22631804f1-ae6%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/trailer5.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/trailer5.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:56:27	64566/64566	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2010:56:12%20GMT	https://www.youtube.com/embed/NxhEZG0k9_w	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/www.youtube.com/embed/NxhEZG0k9_w.html	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:56:29	10476/10476	---M--	200	added ('OK')	image/jpeg	etag:%22631804f3-28ec%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/blog-it1.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/blog-it1.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:56:29	6525/6525	---M--	200	added ('OK')	image/jpeg	etag:%22631804f1-197d%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/blog-it2.jpg	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/blog-it2.jpg	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:56:31	93751/93751	---M--	200	added ('OK')	image/png	etag:%22631804ee-16e37%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/ads2.png	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/images/uploads/ads2.png	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:56:32	14258/14258	---MCZ	200	added ('OK')	application/javascript	etag:W/%22631804fd-37b2%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/js/custom.js	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/js/custom.js	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:56:33	54174/54174	---MCZ	200	added ('OK')	application/javascript	etag:W/%22631804fd-d39e%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/js/plugins2.js	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/js/plugins2.js	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:56:34	51/51	---MCZ	200	added ('OK')	text/plain	date:Thu,%2016%20Feb%202023%2010:56:32%20GMT	http://fonts.googleapis.com/robots.txt		(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:56:41	267193/267193	---MCZ	200	added ('OK')	application/javascript	etag:W/%22631804fe-413b9%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/js/jquery.js	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/js/jquery.js	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/)
18:56:45	68875/68875	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22631804e4-10d0b%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/fonts/fontawesome-webfont.eot?v=4.4.0	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/fonts/fontawesome-webfont93e3.eot	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/plugins.css)
18:56:45	68875/68875	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22631804e4-10d0b%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/fonts/fontawesome-webfont.eot?	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/fonts/fontawesome-webfontd41d.eot	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/plugins.css)
18:56:51	64464/64464	---M--	200	added ('OK')	font/woff2	etag:%22631804e4-fbd0%22	http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/fonts/fontawesome-webfont.woff2?v=4.4.0	C:/Users/temug/Documents/codes/not%20perfect%20team/not_perfect_team/busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/fonts/fontawesome-webfont93e3.woff2	(from http://busterhtml.mbkip3ms9u-e92498n216kr.p.temp-site.link/css/plugins.css)
